2363
qstr_{reg61}.0{reg62} {reg61}.0{reg62}
qstr__I_will_take_your_co _I_will_take_your_coin_and_protect_you_to_the_best_of_my_ability._Know_that_I_will_not_raise_my_sword_against_those_I_count_as_friends.
qstr_{s5}__choice_8 {s5}__choice_8
qstr__{s5}_^^____________ _{s5}_^^____________________________________________________________{s14}_
qstr_________________Supp ________________Supply_wagon_troops_have_been_reassigned_to_the_main_party.
qstr__Reaper_of_peasants _Reaper_of_peasants
qstr__Despised _Despised
qstr__Disliked _Disliked
qstr__Untrusted _Untrusted
qstr__Indifferent _Indifferent
qstr__Welcome_Guest _Welcome_Guest
qstr__Friend _Friend
qstr__Trusted_Friend _Trusted_Friend
qstr__Hero _Hero
qstr__Patron_Saint _Patron_Saint
qstr__You_need_2_ponies_t _You_need_2_ponies_to_pull_the_wagon!!
qstr__You_must_have_tools _You_must_have_tools_in_inventory_to_build_a_wagon!!
qstr_You_spent_{reg1}_exp You_spent_{reg1}_experience_points.
qstr_{s9}^^^Level:_{reg3} {s9}^^^Level:_{reg3}^Health:_{reg2}%^Morale:_{reg4}
qstr_Morale:_{reg0}^^Orig Morale:_{reg0}^^Origin:_{s21}
qstr_State:_Riding State:_Riding
qstr_State:_On_foot State:_On_foot
qstr__{reg1}% _{reg1}%
qstr_{s1}^{reg2} {s1}^{reg2}
qstr_{s1}^^{reg1} {s1}^^{reg1}
qstr_While_working_in_the While_working_in_the_mine,_you_found_a_new_salt_deposit_and_are_rewarded_for_the_discovery.
qstr_While_working_in_the_ While_working_in_the_mine,_you_found_an_iron_deposit_and_are_rewarded_for_the_discovery.
qstr_While_working_in_the_m While_working_in_the_mine,_you_found_a_silver_deposit_and_are_rewarded_for_the_discovery.
qstr_While_working_in_the_mi While_working_in_the_mine,_you_found_a_gold_deposit_and_are_rewarded_for_the_discovery.
qstr_While_working_in_the_min While_working_in_the_mine,_you_found_a_deposit_of_rare_minerals_and_are_rewarded_for_the_discovery.
qstr_While_working_in_the_mine While_working_in_the_mine,_you_were_injured_during_a_minor_cave-in.
qstr_While_working_in_the_mine_ While_working_in_the_mine,_you_were_hurt_during_a_cave-in.
qstr_While_working_in_the_mine_y While_working_in_the_mine,_you_were_nearly_killed_during_a_cave-in.
qstr_While_working_in_the_mine_yo While_working_in_the_mine,_your_party_was_wounded_during_a_cave-in.
qstr_While_working_in_the_mine_a While_working_in_the_mine,_a_cave-in_badly_injured_your_party.
qstr_Casualities:{s8} Casualities:{s8}
qstr_While_working_in_the_q While_working_in_the_quarry,_you_get_stone_and_are_rewarded_for_the_discovery.
qstr_While_working_in_the_qu While_working_in_the_quarry,_you_found_an_iron_deposit_and_are_rewarded_for_the_discovery.
qstr_While_working_in_the_qua While_working_in_the_quarry,_you_found_a_silver_deposit_and_are_rewarded_for_the_discovery.
qstr_While_working_in_the_quar While_working_in_the_quarry,_you_found_a_gold_deposit_and_are_rewarded_for_the_discovery.
qstr_While_working_in_the_quarr While_working_in_the_quarry,_you_found_a_deposit_of_rare_minerals_and_are_rewarded_for_the_discovery.
qstr_While_working_in_the_quarry While_working_in_the_quarry,_you_were_injured_during_a_minor_cave-in.
qstr_While_working_in_the_quarry_ While_working_in_the_quarry,_you_were_hurt_during_a_cave-in.
qstr_While_working_in_the_quarry_y While_working_in_the_quarry,_you_were_nearly_killed_during_a_cave-in.
qstr_While_working_in_the_quarry_a While_working_in_the_quarry,_a_cave-in_badly_injured_your_party.
qstr_{s21}_smiles_and_win {s21}_smiles_and_winks_back.^Your_relation_with_{s21}_increased_by_2.
qstr_{s21}_rolls_his/her_ {s21}_rolls_his/her_eyes_and_looks_annoyed.
qstr_{s21}_did_not_unders {s21}_did_not_understand_your_joke.^Your_relation_with_{s21}_decreased_by_1.
qstr_{s21}_was_amused_by_ {s21}_was_amused_by_your_joke,_but_did_not_laugh.^Your_relation_with_{s21}_increased_by_2.
qstr_{s21}_thought_your_j {s21}_thought_your_joke_was_stupid.^Your_relation_with_{s21}_decreased_by_2.
qstr_{s21}_laughed_out_lo {s21}_laughed_out_loud_at_your_joke.^Your_relation_with_{s21}_increased_by_4.
qstr_{s21}_laughs_and_jum {s21}_laughs_and_jumps.^Your_relation_with_{s21}_increased_by_6.
qstr_{s21}_was_offended_b {s21}_was_offended_by_your_joke.^Your_relation_with_{s21}_decreased_by_10._You_should_improve_your_relationship,_charisma_and_persuasive.
qstr_{s21}_did_not_find_y {s21}_did_not_find_your_compliment_flattering.^Your_relation_with_{s21}_decreased_by_1.
qstr_{s21}_smiles_and_tha {s21}_smiles_and_thanks_you_for_the_compliment.^Your_relation_with_{s21}_increased_by_4.
qstr_{s21}_rolls_his/her_e {s21}_rolls_his/her_eyes_and_looks_annoyed.^Your_relation_with_{s21}_decreased_by_2.
qstr_{s21}_blushes_notice {s21}_blushes_noticeably,_but_smiles_and_thanks_you_for_the_compliment.^Your_relation_with_{s21}_increased_by_6.
qstr_{s21}_smiles_flushed {s21}_smiles,_flushed.^Your_relation_with_{s21}_increased_by_6.
qstr_{s21}_was_offended_by {s21}_was_offended_by_your_compliment.^Your_relation_with_{s21}_decreased_by_15._maybe_you_should_improve_your_relationship,_charisma_and_persuasive
qstr_{s21}_pulls_his/her_ {s21}_pulls_his/her_hand_away_before_you_can_kiss_it.^Your_relation_with_{s21}_decreased_by_1.
qstr_{s21}_allows_you_to_ {s21}_allows_you_to_kiss_his/her_hand_but_shows_no_noticeable_reaction.^Your_relation_with_{s21}_increased_by_6.
qstr_{s21}_allows_you_to_k {s21}_allows_you_to_kiss_his/her_hand_but_looks_disgusted.^Your_relation_with_{s21}_decreased_by_2.
qstr_{s21}_blushes_noticea {s21}_blushes_noticeably_when_you_kiss_his/her_hand.^Your_relation_with_{s21}_increased_by_8.
qstr_{s21}_pulls_his/her_e {s21}_pulls_his/her_eyes_closed,_allows_you_to_long_kiss.^Your_relation_with_{s21}_increased_by_10.
qstr_{s21}_pulls_his/her_h {s21}_pulls_his/her_hand_away_before_you_can_kiss_it,_and_slaps_you.^Your_relation_with_{s21}_decreased_by_4._maybe_you_should_improve_your_relationship,_charisma_and_persuasive.
qstr_{s21}_holds_out_a_re {s21}_holds_out_a_restraining_hand_and_tells_you_to_back_off.^Your_relation_with_{s21}_decreased_by_4.
qstr_{s21}_allows_you_to_ki {s21}_allows_you_to_kiss_his/her_cheek_but_seems_a_bit_uncomfortable.^Your_relation_with_{s21}_increased_by_8.
qstr_{s21}_pushes_you_awa {s21}_pushes_you_away_and_tells_you_to_leave_{s37}_alone.^Your_relation_with_{s21}_decreased_by_4.
qstr_{s21}_blushes_noticeab {s21}_blushes_noticeably_when_you_kiss_his/her_cheek.^Your_relation_with_{s21}_increased_by_10.
qstr_{s21}_laughs_and_blu {s21}_laughs_and_blushes_noticeably_when_you_kiss.^Your_relation_with_{s21}_increased_by_12.
qstr_{s21}_pushes_you_away {s21}_pushes_you_away_and_slaps_you.^Your_relation_with_{s21}_decreased_by_30._maybe_you_should_improve_your_relationship,_charisma_and_persuasive.
qstr_{s21}_allows_you_to_kis {s21}_allows_you_to_kiss_{s37}_but_seems_a_bit_uncomfortable.^Your_relation_with_{s21}_increased_by_10.
qstr_{s21}_laughs_and_all {s21}_laughs_and_allows_you_to_kiss_{s37}_alone.^Your_relation_with_{s21}_increased_by_12.
qstr_{s21}_embraces_you_e {s21}_embraces_you_enthusiastically_as_you_kiss_he/she_on_the_lips.^Your_relation_with_{s21}_increased_by_14.
qstr_{s21}_embraces_you_en {s21}_embraces_you_enthusiastically_as_you_kiss,_long_time.^Your_relation_with_{s21}_increased_by_16.
qstr_{s21}_holds_out_a_res {s21}_holds_out_a_restraining_hand_and_tells_you_to_back_off.^Your_relation_with_{s21}_decreased_by_35._maybe_you_should_improve_your_relationship,_charisma_and_persuasive.
qstr_As_you_grab_behind_{ As_you_grab_behind,_{s21}_slaps_your_hand_away_and_tells_you_to_mind_your_manners.^Your_relation_with_{s21}_decreased_by_-4.
qstr_As_you_grab_behind_{s As_you_grab_behind,_{s21}_slaps_your_hand_away_with_a_smile_and_tells_you_to_behave_yourself.^Your_relation_with_{s21}_increased_by_10.
qstr_As_you_grab_behind_{s2 As_you_grab_behind,_{s21}_allows_you.^Your_relation_with_{s21}_increased_by_12.
qstr_As_you_grab_behind_{s21 As_you_grab_behind,_{s21}_smiles_playfully_and_tells_you_to_behave_yourself_or_{s21}'ll_have_to_punish_you.^Your_relation_with_{s21}_increased_by_14.
qstr_As_you_grab_behind_{s21} As_you_grab_behind,_{s21}_laughs.^Your_relation_with_{s21}_increased_by_16.
qstr_As_you_grab_behind_{s21}_ As_you_grab_behind,_{s21}_slaps_your_hand_away_and_punches_you_in_the_face.^Your_relation_with_{s21}_decreased_by_35._maybe_you_should_improve_your_relationship,_charisma_and_persuasive.
qstr_You_try_to_convince_ You_try_to_convince_{s21}_to_go_your_room_with_you,_but_{s21}_tells_you_that_she's_too_busy.^Your_relation_with_{s21}_decreased_by_1.
qstr_You_do_your_best_swe You_do_your_best_sweet-talking_and_convince_{s21}_to_go_your_room_with_you.^Unfortunately,_{s21}_has_a_headache.^Your_relation_with_{s21}_remains_unchanged.
qstr_You_do_your_best_swee You_do_your_best_sweet-talking_and_convince_{s21}_to_go_your_room_with_you.^Unfortunately,_{s21}_is_tired.^Your_relation_with_{s21}_decreased_by_2.
qstr_You_do_your_best_sweet You_do_your_best_sweet-talking_and_convince_{s21}_to_go_your_room_with_you.^{s21}_was_impressed_with_your_performance,_but_{s21}_said_that_you_ask_in_a_few_days.^Your_relation_with_{s21}_increased_by_6.
qstr_You_do_your_best_sweet_ You_do_your_best_sweet-talking_and_try_to_convince_{s21}_to_go_your_room_with_you,^{s21}_kisses_you,_embraces_you_and_tells_you_that_better_tomorrow.^Your_relation_with_{s21}_increased_by_3.
qstr_You_do_your_best_sweet_t You_do_your_best_sweet-talking_and_convince_{s21}_to_go_your_room_with_you.^{s21}_jump_with_joy_and_let_it!_Today_is_your_day._^Your_relation_with_{s21}_increased_by_50.
qstr_You_try_to_convince_{ You_try_to_convince_{s21}_to_go_your_room_with_you,_but_{s21}_tells_you_that_{s21}is_offended_by_your_advances_and_slaps_you.^Your_relation_with_{s21}_decreased_by_35._You_should_improve_your_relationship,_charisma_and_persuasive.
qstr_Britons Britons
qstr_Saxons Saxons
qstr_Picts Picts
qstr_Angles Angles
qstr_Irish Irish
qstr_Jutes Jutes
qstr_Mercenaries Mercenaries
qstr_Outlaws Outlaws
qstr_Others Others
qstr_{reg0} {reg0}
qstr_ranks ranks
qstr_shield_wall shield_wall
qstr_wedge wedge
qstr_square square
qstr_up up
qstr_{!}{s2}_forming_{s1} {!}{s2}_forming_{s1}.
qstr_Not_enough_troops_in Not_enough_troops_in_{s2}_to_form_{s1},_but_holding.
qstr_{!}{s2}_is_an_{s3}_d {!}{s2}_is_an_{s3}_division_and_cannot_form_{s1},_so_is_holding.
qstr_infantry infantry
qstr_archer archer
qstr_cavalry cavalry
qstr_polearm polearm
qstr_skirmisher skirmisher
qstr_mounted_archer mounted_archer
qstr_support support
qstr_bodyguard bodyguard
qstr_undetermined_type_of undetermined_type_of
qstr_Division_{reg0}:_inf Division_{reg0}:_infantry_formation_disassembled.
qstr_Division_{reg0}:_arc Division_{reg0}:_archer_formation_disassembled.
qstr_Division_{reg0}:_ski Division_{reg0}:_skirmisher_formation_disassembled.
qstr_Division_{reg0}:_cav Division_{reg0}:_cavalry_formation_disassembled.
qstr_Division_{reg0}:_for Division_{reg0}:_formation_disassembled.
qstr_Cavalry_formation_di Cavalry_formation_disassembled.
qstr_script_battlegroup_g script_battlegroup_get_attack_destination:_bad_first_agent_team_{reg1}_division_{reg2}_formation_{reg3}
qstr_battlegroup_get_acti battlegroup_get_action_radius:_negative_radius_for_team_{reg0}_division_{reg1}_formation_{reg2}
qstr_coop_battle coop_battle
qstr_battle_state battle_state
qstr_p_castle_lord p_castle_lord
qstr_p_garrison p_garrison
qstr_p_garrison_banner p_garrison_banner
qstr_map_type map_type
qstr_map_scn map_scn
qstr_map_castle map_castle
qstr_map_street map_street
qstr_map_party_id map_party_id
qstr_map_time map_time
qstr_map_cloud map_cloud
qstr_map_haze map_haze
qstr_map_rain map_rain
qstr_battle_adv battle_adv
qstr_tm1_name tm1_name
qstr_tm0_fac tm0_fac
qstr_tm1_fac tm1_fac
qstr_cls{reg1}_name cls{reg1}_name
qstr_Admin_panel_set. Admin_panel_set.
qstr_srvr_set0 srvr_set0
qstr_srvr_set2 srvr_set2
qstr_srvr_set3 srvr_set3
qstr_srvr_set4 srvr_set4
qstr_srvr_set5 srvr_set5
qstr_srvr_set6 srvr_set6
qstr_srvr_set7 srvr_set7
qstr_srvr_set8 srvr_set8
qstr_srvr_set9 srvr_set9
qstr_srvr_set10 srvr_set10
qstr_srvr_set11 srvr_set11
qstr_srvr_set12 srvr_set12
qstr_srvr_set13 srvr_set13
qstr_srvr_set14 srvr_set14
qstr_srvr_set15 srvr_set15
qstr_srvr_set16 srvr_set16
qstr_srvr_set17 srvr_set17
qstr_srvr_set18 srvr_set18
qstr_Unknown Unknown
qstr_Steppe_Bandit_Lair Steppe_Bandit_Lair
qstr_Tundra_Bandit_Lair Tundra_Bandit_Lair
qstr_Desert_Bandit_Lair Desert_Bandit_Lair
qstr_Forest_Bandit_Camp Forest_Bandit_Camp
qstr_Mountain_Bandit_Hide Mountain_Bandit_Hideout
qstr_Sea_Raider_Landing Sea_Raider_Landing
qstr_Landing Landing
qstr_Number_of_troops_on_ Number_of_troops_on_team_{reg1}:
qstr_Time_of_day: Time_of_day:
qstr_Recieved_Scene_Data. Recieved_Scene_Data.
qstr_Trade_failed. Trade_failed.
qstr_{s41}_traded_{s42}_f {s41}_traded_{s42}_for_{s40}.
qstr_{s40}_has_picked_{s4 {s40}_has_picked_{s41}._
qstr_Battle_result_saved. Battle_result_saved.
qstr_You_got_{reg1}_exper You_got_{reg1}_experience.
qstr_num_parties_enemy num_parties_enemy
qstr_p_enemy{reg20}_banne p_enemy{reg20}_banner
qstr_p_enemy{reg20}_party p_enemy{reg20}_partyid
qstr_p_enemy{reg20}_numst p_enemy{reg20}_numstacks
qstr_hero_{reg22}_trp hero_{reg22}_trp
qstr_p_enemy{reg20}_{reg2 p_enemy{reg20}_{reg21}_trp
qstr_p_enemy{reg20}_{reg21 p_enemy{reg20}_{reg21}_num
qstr_num_parties_ally num_parties_ally
qstr_p_ally{reg20}_banner p_ally{reg20}_banner
qstr_p_ally{reg20}_partyi p_ally{reg20}_partyid
qstr_p_ally{reg20}_numsta p_ally{reg20}_numstacks
qstr_p_ally{reg20}_{reg21 p_ally{reg20}_{reg21}_cls
qstr_p_ally{reg20}_{reg21} p_ally{reg20}_{reg21}_trp
qstr_p_ally{reg20}_{reg21}_ p_ally{reg20}_{reg21}_num
qstr_hero_num hero_num
qstr_Battle_setup_complet Battle_setup_complete.
qstr_p_ally0_{reg21}_cls p_ally0_{reg21}_cls
qstr_battle_result battle_result
qstr_p_enemy{reg20}_numsta p_enemy{reg20}_numstacks_cas
qstr_p_enemy{reg20}_{reg21} p_enemy{reg20}_{reg21}_trp_cas
qstr_p_enemy{reg20}_{reg21}_ p_enemy{reg20}_{reg21}_ded
qstr_p_enemy{reg20}_{reg21}_w p_enemy{reg20}_{reg21}_wnd
qstr_p_ally{reg20}_numstac p_ally{reg20}_numstacks_cas
qstr_p_ally{reg20}_{reg21}_t p_ally{reg20}_{reg21}_trp_cas
qstr_p_ally{reg20}_{reg21}_d p_ally{reg20}_{reg21}_ded
qstr_p_ally{reg20}_{reg21}_w p_ally{reg20}_{reg21}_wnd
qstr_p_ally0_numstacks p_ally0_numstacks
qstr_p_ally0_{reg21}_trp p_ally0_{reg21}_trp
qstr_p_ally0_{reg21}_stk_ p_ally0_{reg21}_stk_xp
qstr_hero_{reg21}_trp hero_{reg21}_trp
qstr_hero_{reg21}_name hero_{reg21}_name
qstr_hero_{reg21}_xp hero_{reg21}_xp
qstr_hero_{reg21}_hp hero_{reg21}_hp
qstr_hero_{reg21}_face hero_{reg21}_face
qstr_hero_{reg21}_str hero_{reg21}_str
qstr_hero_{reg21}_agi hero_{reg21}_agi
qstr_hero_{reg21}_skl{reg hero_{reg21}_skl{reg20}
qstr_hero_{reg21}_wp{reg2 hero_{reg21}_wp{reg20}
qstr_hero_{reg21}_itm{reg hero_{reg21}_itm{reg20}
qstr_hero_{reg21}_imd{reg hero_{reg21}_imd{reg20}
qstr_player_inv_mgt player_inv_mgt
qstr_party_inv{reg20}_itm party_inv{reg20}_itm
qstr_party_inv{reg20}_imd party_inv{reg20}_imd
qstr_Player Player
qstr_You_got_keys_of_dung You_got_keys_of_dungeon.
qstr__Scout_report:___Sir _Scout_report:_--Sir,_be_careful!_The_enemy_is_on_the_other_side_of_the_estuary.--^^One_of_your_men_sighes:_--This_site_is_beautiful._It's_a_shame_that_soon_the_water_will_run_stained_with_blood.--^^(press_K_to_finish_reading)
qstr__Scout_report:_Sir_b _Scout_report:_Sir,_be_careful!_The_enemy_is_on_the_other_side_of_the_estuary.
qstr__One_of_your_men_sig _One_of_your_men_sighes,_"This_site_is_beautiful._It's_a_shame_that_soon_the_water_will_run_stained_with_blood."
qstr__Scout_report:___Lor _Scout_report:_--Lord,_I_do_not_see_the_enemy._We_lost_their_track.--^^One_of_your_men_screams:_--By_the_Gods!_there!,_AMBUSH!!!--^^(press_K_to_finish_reading)
qstr__Scout_report:_Lord_ _Scout_report:_Lord,_I_do_not_see_the_enemy._We_lost_their_track.
qstr__One_of_your_men_scr _One_of_your_men_screams,_"By_the_Gods!_there!,_AMBUSH!!!."
qstr__Scout_report:___Sir_ _Scout_report:_--Sir,_there,_across_the_River._Can_you_see_them?--^^One_of_your_men_smiles:_--Hey,_look_at_those_chickens!_I_have_to_catch_a_few_for_the_pot_tonight.--^^Another_man_replies:_--These_people_are_hungry_because_of_the_war._Don't_ever_steal_anything,_OK?--^^(press_K_to_finish_reading)
qstr__Scout_report:_Sir_t _Scout_report:_Sir,_there,_across_the_River._Can_you_see_them?
qstr__One_of_your_men_smi _One_of_your_men_smiles,_"Hey,_look_at_those_chickens!_I_have_to_catch_a_few_for_the_pot_tonight."
qstr__Another_man_replies _Another_man_replies,_"These_people_are_hungry_because_of_the_war._Don't_ever_steal_anything,_OK?"
qstr__Scout_report:___Sir_I _Scout_report:_--Sir,_I_found_a_monastery_there_before._It_seems_to_have_been_looted_and_the_place_is_now_in_enemy_hands.--^^One_of_your_men_cries_out:_--In_the_name_of_Christ,_in_this_land_nobody_respects_the_sacred._Kill_them_all!--^^(press_K_to_finish_reading)
qstr__Scout_report:_Sir_I _Scout_report:_Sir,_I_found_a_monastery_there_before._It_seems_to_have_been_looted_and_the_place_is_now_in_enemy_hands.
qstr__One_of_your_men_cri _One_of_your_men_cries_out,_"In_the_name_of_Christ,_in_this_land_nobody_respects_the_sacred._Kill_them_all!"
qstr__Scout_report:___Sir_t _Scout_report:_--Sir,_this_village_is_empty._The_villagers_have_fled.--^^One_of_your_men_points_to_the_horizon:_--someone_is_coming!--^^(press_K_to_finish_reading)
qstr__Scout_report:_Sir_th _Scout_report:_Sir,_this_village_is_empty._The_villagers_have_fled.
qstr__One_of_your_men_poi _One_of_your_men_points_to_the_horizon._"Someone_is_coming!"
qstr__Scout_report:___Sir_th _Scout_report:_--Sir,_this_is_a_perfect_spot_for_an_ambush._Our_supply_train_is_very_exposed.--^^One_of_your_men_tells_you:_--The_horses_refuse_to_move._We're_making_a_defensive_circle_with_the_carts.--^^(press_K_to_finish_reading)
qstr__Scout_report:_Sir_thi _Scout_report:_Sir,_this_is_a_perfect_spot_for_an_ambush._Our_supply_train_is_very_exposed.
qstr__One_of_your_men_tel _One_of_your_men_tells_you._"The_horses_refuse_to_move._We're_making_a_defensive_circle_with_the_carts."
qstr__Scout_report:___Sir_the _Scout_report:_--Sir,_the_hill_is_ours._The_enemy_is_in_full_view_below.--^^A_man_whispers_to_his_companion:_--Many_battles_are_not_what_you_expect._In_the_end_we_all_die.--^^(press_K_to_finish_reading)
qstr__Scout_report:_Sir_the _Scout_report:_Sir,_the_hill_is_ours._The_enemy_is_in_full_view_below.
qstr__A_man_whispers_to_h _A_man_whispers_to_his_companion,_"Many_battles_are_not_what_you_expect._In_the_end_we_all_die."
qstr__Scout_report:___Sir_the_ _Scout_report:_--Sir,_the_enemy_has_occupied_an_abandoned_city.^^(press_K_to_finish_reading)
qstr__Scout_report:_Sir_the_ _Scout_report:_Sir,_the_enemy_has_occupied_an_abandoned_city.
qstr__Scout_report:___My_ _Scout_report:_--My_Lord,_we_are_in_Haestingas_territory._That_hill_would_be_a_good_position.--^^A_man_whispers_to_his_companion:_--It_seems_the_enemy_had_the_same_thought.--^^(press_K_to_finish_reading)
qstr__Scout_report:_My_Lo _Scout_report:_My_Lord,_we_are_in_Haestingas_territory._That_hill_would_be_a_good_position.
qstr__A_man_whispers_to_hi _A_man_whispers_to_his_companion,_"It_seems_the_enemy_had_the_same_thought."
qstr__Scout_report:___Sir_thi _Scout_report:_--Sir,_this_place_gives_me_chills._We_could_be_ambushed_at_any_time.--^^A_man_whispers_to_you:_--Sir,_this_site_is_cursed.--^^(press_K_to_finish_reading)
qstr__Scout_report:_Sir_this _Scout_report:_Sir,_this_place_gives_me_chills._We_could_be_ambushed_at_any_time.
qstr__A_man_whispers_to_y _A_man_whispers_to_you,_"Sir,_this_site_is_cursed."
qstr__Scout_report:___Sir_the_e _Scout_report:_--Sir,_the_enemy_is_down._They_are_already_ours._Ambush_him!--^^(press_K_to_finish_reading)
qstr__Scout_report:_Sir_the_e _Scout_report:_Sir,_the_enemy_is_down._They_are_already_ours._Ambush_him!
qstr__Scout_report:___Sir_l _Scout_report:_--Sir,_look_at_that_hill._There_they_are!--^^A_man_screams:_--By_the_gods,_victory_or_death!--^^(press_K_to_finish_reading)
qstr__Scout_report:_Sir_l _Scout_report:_Sir,_look_at_that_hill._There_they_are!
qstr__A_man_screams_"By_t _A_man_screams,_"By_the_gods,_victory_or_death!"
qstr__Scout_report:___Sir_w _Scout_report:_--Sir,_we_have_cornered_the_enemy.--^^A_man_screams:_--Everyone_ready?_They're_coming!--^^(press_K_to_finish_reading)
qstr__Scout_report:_Sir_w _Scout_report:_Sir,_we_have_cornered_the_enemy.
qstr__A_man_screams_"Ever _A_man_screams,_"Everyone_ready?_They're_coming!
qstr__Scout_report:___The _Scout_report:_--The_enemy_has_deployed_near_the_stone_circles._Our_men_are_afraid_of_the_magic_of_the_old_religion.--^^A_man_says_to_you:_--My_dear_Lord,_now_would_be_a_good_time_to_raise_the_troops'_morale!--^^(press_K_to_finish_reading)
qstr__Scout_report:_The_e _Scout_report:_The_enemy_has_deployed_near_the_stone_circles._Our_men_are_afraid_of_the_magic_of_the_old_religion.
qstr__A_man_says_to_you_" _A_man_says_to_you,_"My_dear_Lord,_now_would_be_a_good_time_to_raise_the_troops'_morale!"
qstr__Scout_report:___We_ _Scout_report:_--We've_reached_an_ancient_monument,_rows_of_stones._But_the_real_obstacle_is_the_enemy_lining_up_on_the_other_side_of_the_brook.--^^You_reply:_--Rows_of_stones_you_say?_Let_us_make_them_tomb_stones_for_the_enemy_then!--^^(press_K_to_finish_reading)
qstr__Scout_report:_We_ve _Scout_report:_We've_reached_an_ancient_monument,_rows_of_stones._But_the_real_obstacle_is_the_enemy_lining_up_on_the_other_side_of_the_brook.
qstr__You_reply_"Rows_of_ _You_reply,_"Rows_of_stones_you_say?_Let_us_make_them_tomb_stones_for_the_enemy_then!"
qstr__Scout_report:___We_h _Scout_report:_--We_have_taken_up_positions_in_an_abandoned_fort_on_the_hill.--^^A_man_says:_--This_place_smells_of_death.--^^(press_K_to_finish_reading)
qstr__Scout_report:_We_ha _Scout_report:_We_have_taken_up_positions_in_an_abandoned_fort_on_the_hill.
qstr__A_man_says_"This_pl _A_man_says,_"This_place_smells_of_death."
qstr__Scout_report:___A_b _Scout_report:_--A_bog_lies_before_us_so_we_must_be_wary._Stay_on_the_path!--^^A_man_tugs_on_your_sleeve:_--What_is_that_in_the_trees_up_ahead?_Evil_lurks_here.--^^(press_K_to_finish_reading)
