qstr_{reg61}.0{reg62}|{reg61}.0{reg62}
qstr_{s41}_traded_{s42}_f|{s41} traded {s42} for {s40}.
qstr_{s40}_has_picked_{s4|{s40} has picked {s41}. 
qstr_Battle_result_saved.|Battle result saved.
qstr_You_got_{reg1}_exper|당신은 {reg1}의 경험치를 얻었습니다.
qstr_num_parties_enemy|num parties enemy
qstr_p_enemy{reg20}_banne|p enemy{reg20} banner
qstr_p_enemy{reg20}_party|p enemy{reg20} partyid
qstr_p_enemy{reg20}_numst|p enemy{reg20} numstacks
qstr_hero_{reg22}_trp|hero {reg22} trp
qstr_p_enemy{reg20}_{reg2|p enemy{reg20} {reg21} trp
qstr_p_enemy{reg20}_{reg21|p enemy{reg20} {reg21} num
qstr_num_parties_ally|num parties ally
qstr_p_ally{reg20}_banner|p ally{reg20} banner
qstr_p_ally{reg20}_partyi|p ally{reg20} partyid
qstr_p_ally{reg20}_numsta|p ally{reg20} numstacks
qstr_p_ally{reg20}_{reg21|p ally{reg20} {reg21} cls
qstr_p_ally{reg20}_{reg21}|p ally{reg20} {reg21} trp
qstr_p_ally{reg20}_{reg21}_|p ally{reg20} {reg21} num
qstr_hero_num|hero num
qstr_Battle_setup_complet|Battle setup complete.
qstr_p_ally0_{reg21}_cls|p ally0 {reg21} cls
qstr_battle_result|전투 결과
qstr_p_enemy{reg20}_numsta|p enemy{reg20} numstacks cas
qstr_p_enemy{reg20}_{reg21}|p enemy{reg20} {reg21} trp cas
qstr_p_enemy{reg20}_{reg21}_|p enemy{reg20} {reg21} ded
qstr_p_enemy{reg20}_{reg21}_w|p enemy{reg20} {reg21} wnd
qstr_p_ally{reg20}_numstac|p ally{reg20} numstacks cas
qstr_p_ally{reg20}_{reg21}_t|p ally{reg20} {reg21} trp cas
qstr_p_ally{reg20}_{reg21}_d|p ally{reg20} {reg21} ded
qstr_p_ally{reg20}_{reg21}_w|p ally{reg20} {reg21} wnd
qstr_p_ally0_numstacks|p ally0 numstacks
qstr_p_ally0_{reg21}_trp|p ally0 {reg21} trp
qstr_p_ally0_{reg21}_stk_|p ally0 {reg21} stk xp
qstr_hero_{reg21}_trp|hero {reg21} trp
qstr_hero_{reg21}_name|hero {reg21} name
qstr_hero_{reg21}_xp|hero {reg21} xp
qstr_hero_{reg21}_hp|hero {reg21} hp
qstr_hero_{reg21}_face|hero {reg21} face
qstr_hero_{reg21}_str|hero {reg21} str
qstr_hero_{reg21}_agi|hero {reg21} agi
qstr_hero_{reg21}_skl{reg|hero {reg21} skl{reg20}
qstr_hero_{reg21}_wp{reg2|hero {reg21} wp{reg20}
qstr_hero_{reg21}_itm{reg|hero {reg21} itm{reg20}
qstr_hero_{reg21}_imd{reg|hero {reg21} imd{reg20}
qstr_player_inv_mgt|player inv mgt
qstr_party_inv{reg20}_itm|party inv{reg20} itm
qstr_party_inv{reg20}_imd|party inv{reg20} imd
qstr_Player|Player
qstr_You_got_keys_of_dung|당신은 지하감옥의 열쇠를 얻었습니다.
qstr__Scout_report:___Sir| 정찰병의 보고: -강건너 반대편에 적들이 접근중입니다.-당신의 부하가 한숨을 쉬며 말하길: 풍경이 아름답군요. 이런곳을 피로 물들여가며 싸워야 한다는게 안타까울 정도로...--^^(K 키를 누르면 닫힘)
qstr__Scout_report:_Sir_b| 정찰병의 보고: 강건너 반대편에 적들이 접근중입니다.
qstr__One_of_your_men_sig| 당신의 부하중 하나가 말하길, "풍경이 아름답군요. 이런곳을 피로 물들여가며 싸워야 한다는게 안타까울 정도로..."
qstr__Scout_report:___Lor| 정찰병의 보고: --적들이 보이지 않습니다. 그들의 흔적을 완전히 놓쳐버렸습니다.--^^그때 당신의 부하가 소리쳤다: --이런 염병! 적이다!, 매복이다!!!--^^(K 키를 누르면 닫힘)
qstr__Scout_report:_Lord_| 정찰병의 보고: 적들이 보이지 않습니다. 그들의 흔적을 완전히 놓쳐버렸습니다.
qstr__One_of_your_men_scr| 당신의 부하가 소리쳤다: --이런 염병! 적이다!, 매복이다!!!
qstr__Scout_report:___Sir_| 정찰병의 보고: --강건너 반대편에 적들이 있습니다. 보이시죠?--^^부하가 웃으며: --저 닭들 좀 보라고! 오늘 저녁에 배불리 먹을 수 있겠는걸.--^^다른 부하가 답하길: --이곳 사람들은 전쟁통에 굶주려 있다고. 아무것도 훔치지말자, 알겠지?--^^(K 키를 누르면 닫힘)
qstr__Scout_report:_Sir_t| 정찰병의 보고: 강건너 반대편에 적들이 있습니다. 보이시죠?
qstr__One_of_your_men_smi| 부하가 웃으며: --저 닭들 좀 보라고! 오늘 저녁에 배불리 먹을 수 있겠는걸.
qstr__Another_man_replies| 다른 부하가 답하길: --이곳 사람들은 전쟁통에 굶주려 있다고. 아무것도 훔치지말자, 알겠지?
qstr__Scout_report:___Sir_I| 정찰병의 보고: --수도원을 발견했습니다. 지금 적들에게 약탈당하는 중입니다.--^^부하가 소리치며: --신성한 곳을 더럽히다니 놈들을 모두 죽이자!--^^(K 키를 누르면 닫힘)
qstr__Scout_report:_Sir_I| 정찰병의 보고: 수도원을 발견했습니다. 지금 적들에게 약탈당하는 중입니다.
qstr__One_of_your_men_cri| 부하가 소리치며: --신성한 곳을 더럽히다니 놈들을 모두 죽이자!
qstr__Scout_report:___Sir_t| 정찰병의 보고: --이 마을은 텅텅 비어있습니다. 주민들이 전부 도망간듯 합니다.--^^부하가 손을 가리키며: --뭔가 온다!--^^(K 키를 누르면 닫힘)
qstr__Scout_report:_Sir_th| 정찰병의 보고: 이 마을은 텅텅 비어있습니다. 주민들이 전부 도망간듯 합니다.
qstr__One_of_your_men_poi| 부하가 손을 가리키며: --뭔가 온다!
qstr__Scout_report:___Sir_th| 정찰병의 보고: --매복당하기 좋은 위치입니다. 수송마차가 완전히 노출되어있구요.--^^부하가 제안하길: 말들이 치진듯 하니 마차로 방어진을 구축하지.--^^(K 키를 누르면 닫힘)
qstr__Scout_report:_Sir_thi| 정찰병의 보고: 매복당하기 좋은 위치입니다. 수송마차가 완전히 노출되어있구요.
qstr__One_of_your_men_tel| 부하가 제안하길: 말들이 치진듯 하니 마차로 방어진을 구축하지.
qstr__Scout_report:___Sir_the| 정찰병의 보고: --언덕을 차지하고 있습니다만 아래로 적들이 잔뜩 보이는군요.--^^부하가 말하길: --전투가 항상 의도대로 풀리진 않지. 끝장을 보자고.--^^(K 키를 누르면 닫힘)
qstr__Scout_report:_Sir_the| 정찰병의 보고: 언덕을 차지하고 있습니다만 아래로 적들이 잔뜩 보이는군요.
qstr__A_man_whispers_to_h| 전투가 항상 의도대로 풀리진 않지. 끝장을 보자고.
qstr__Scout_report:___Sir_the_| 정찰병의 보고: --적들이 버려진 도시에 출현했습니다.^^(K 키를 누르면 닫힘)
qstr__Scout_report:_Sir_the_| 정찰병의 보고: 적들이 버려진 도시에 출현했습니다.
qstr__Scout_report:___My_| 정찰병의 보고: --언덕을 차지하는게 유리할 듯한 지형입니다.--^^부하가 말하길: --적들도 분명 같은 생각이겠지.--^^(K 키를 누르면 닫힘)
qstr__Scout_report:_My_Lo| 정찰병의 보고: 언덕을 차지하는게 유리할 듯한 지형입니다.
qstr__A_man_whispers_to_hi| 부하가 말하길: --적들도 분명 같은 생각이겠지.
qstr__Scout_report:___Sir_thi| 정찰병의 보고: --섬뜩하군요. 언제라도 기습 당할 수 있는 지형입니다.--^^부하가 말하길: --저주받은 곳이군.--^^(K 키를 누르면 닫힘)
qstr__Scout_report:_Sir_this| 정찰병의 보고: 섬뜩하군요. 언제라도 기습 당할 수 있는 지형입니다.
qstr__A_man_whispers_to_y| 부하가 말하길: --저주받은 곳이군.
qstr__Scout_report:___Sir_the_e| 정찰병의 보고: --적들이 내려옵니다. 승기는 저희에게 있습니다 기습하시죠!--^^(K 키를 누르면 닫힘)
qstr__Scout_report:_Sir_the_e| 정찰병의 보고: 적들이 내려옵니다. 승기는 저희에게 있습니다 기습하시죠!
qstr__Scout_report:___Sir_l| 정찰병의 보고: --언덕을 보시죠. 놈들이 저기 있습니다!--^^부하가 소리지르며: --신이시여 승리가 아니면 죽음을!--^^(K 키를 누르면 닫힘)
qstr__Scout_report:_Sir_l| 정찰병의 보고: 언덕을 보시죠. 놈들이 저기 있습니다!
qstr__A_man_screams_"By_t| 부하가 소리지르며: --신이시여 승리가 아니면 죽음을!
qstr__Scout_report:___Sir_w| 정찰병의 보고: --우린 궁지에 몰려있습니다.--^^부하가 소리치며: --다들 준비됐나? 놈들이 온다!--^^(K 키를 누르면 닫힘)
qstr__Scout_report:_Sir_w| 정찰병의 보고: 우린 궁지에 몰려있습니다.
qstr__A_man_screams_"Ever| 부하가 소리치며: --다들 준비됐나? 놈들이 온다!
qstr__Scout_report:___The| 정찰병의 보고: --적들이 돌무리 반대편에 위치해 있습니다. 병사들은 돌무리와 관련된 미신에 두려워하고 있습니다.--^^부하가 말하길: --병사들의 사기를 복돋아줄 필요가 있겠습니다!--^^(K 키를 누르면 닫힘)
qstr__Scout_report:_The_e| 정찰병의 보고: 적들이 돌무리 반대편에 위치해 있습니다. 병사들은 돌무리와 관련된 미신에 두려워하고 있습니다.
qstr__A_man_says_to_you_"| 부하가 말하길: --병사들의 사기를 복돋아줄 필요가 있겠습니다!
qstr__Scout_report:___We_| 정찰병의 보고: --돌로 만들어진 고대 기념비가 근처에 있습니다. 적들은 반대편에서 기회를 엿보고 있군요.--^^당신이 답하길: --돌로된 기념비라고? 놈들의 묘비가 저기있군 가서 모두 죽여라!--^^(K 키를 누르면 닫힘)
qstr__Scout_report:_We_ve| 정찰병의 보고: 돌로 만들어진 고대 기념비가 근처에 있습니다. 적들은 반대편에서 기회를 엿보고 있군요.
qstr__You_reply_"Rows_of_| 당신이 답하길: --돌로된 기념비라고? 놈들의 묘비가 저기있군 가서 모두 죽여라!
qstr__Scout_report:___We_h| 정찰병의 보고: --버려진 요새가 보입니다.--^^부하가 말하길: --죽음의 냄새가 나는구만.--^^(K 키를 누르면 닫힘)
qstr__Scout_report:_We_ha| 정찰병의 보고: 버려진 요새가 보입니다.
qstr__A_man_says_"This_pl| 죽음의 냄새가 나는구만.
qstr__Scout_report:___A_b| 정찰병의 보고: --습지가 펼쳐져 있어서 이동에 주의를 요합니다!--^^부하가 말하길: --이 망할 풀쪼가리들은 다 뭐람? 운도 없지.--^^(K 키를 누르면 닫힘)
qstr__Scout_report:_A_bog| 정찰병의 보고: 습지가 펼쳐져 있어서 이동에 주의를 요합니다!
qstr__A_man_tugs_on_your_| 부하가 말하길: --이 망할 풀쪼가리들은 다 뭐람? 운도 없지.
qstr__While_searching_for| 정찰중에 버려진 요새를 발견했습니다. 정찰병이 당신에게 말하길:^^--지휘관님, 이곳에 오래 머무를 수 없습니다. 적들이 언덕 너머에 접근중입니다. 어떤 명령을 내리시겠습니까?--^^(K 키를 누르면 닫힘)
qstr__While_searching_for_| 정찰중에 버려진 요새를 발견했습니다. 정찰병이 당신에게 말하길:
qstr__Commander_we_can_no| 지휘관님, 이곳에 오래 머무를 수 없습니다. 적들이 언덕 너머에 접근중입니다. 어떤 명령을 내리시겠습니까?
qstr__Stretched_out_befor| 오래전에 만들어진 듯한 거대한 성벽을 발견했습니다. 적들이 성벽너머에 있습니다.^^성벽 근처 거주민 말하길: --우릴 보호해 주시오.--^^(K 키를 누르면 닫힘)
qstr__The_scout_returns_a| 정찰병이 돌아와 보고하길, "적들이 마을 너머에 있습니다. 주민들은 공포에 질려 모두 도망간 듯 합니다."^^"우린... 우린..." 당신은 혼자 중얼 거렸다.^^(K 키를 누르면 닫힘)
qstr__The_scout_returns_an| 정찰병이 돌아와 보고하길, "숲 너머로 적들이 발견되었습니다. 돌 기념비를 두고 진형을 펴는 중인듯 합니다."^^(K 키를 누르면 닫힘)
qstr__Scout_report:_The_c| 정찰병의 보고: 짹짹거리던 새들조차 조용하군요. 마치 저희와 같이. 뭔가 닥칠것을 알고 있는 듯 하군요. 적들은 실개천 건너편에 있습니다. 그곳이 격전지가 되겠군요!'^^(K 키를 누르면 닫힘)
qstr__Scout_report:_Sir_i| 정찰병의 보고: 앞에 장애물이 있습ㄴ다. 조심하십시오.'^^(K 키를 누르면 닫힘)
qstr_You_have_been_knocke|당신은 적군에 의해 의식을 잃었습니다. 당신없이 부하가 계속 전투를 벌이거나 탭키를 눌러 퇴각하십시오.
qstr_To_watch_the_fight_y|당신은 병사들의 전투를 보실수 있습니다. WASD 키로 이동이 가능합니다.
qstr_You_have_received_a_|당신은 엄청난 타격을 받고 쓰러졌습니다.
qstr_Breathe_in...|들이쉬다...
qstr_Breathe_out...|내쉬다...
qstr_You_make_an_effort_t|당신은 숨을 쉬기 위해 애를 씁니다...
qstr_You_will_recover_fro|당신은 타격에서 회복되었습니다.
qstr_You_suffer_a_deep_cu|당신은 타격에서 회복되었습니다.
qstr_You_suffer_a_nasty_c|당신은 타격에서 회복되었습니다.
qstr_You_suffer_a_blow_to|당신은 타격에서 회복되었습니다.
qstr_You_suffer_a_severe_|당신은 타격에서 회복되었습니다.
qstr_You_suffer_a_broken_|당신은 타격에서 회복되었습니다.
qstr_You_suffer_a_broken_r|당신은 타격에서 회복되었습니다.
qstr_You_suffer_a_heavy_b|당신은 타격에서 회복되었습니다.
qstr_You_suffer_a_broken_l|당신은 타격에서 회복되었습니다.
qstr_Hah!_Your_weapon_bro|무기파손! 당신의 무기가 부서졌습니다. 이 전투가 끝나기 전까지 수리가 불가능 합니다.
qstr_Delivered_{reg1}_ext|후방공격으로 {reg1}의 추가대미지를 주었다!
qstr_Received_{reg1}_extr|후방공격으로 {reg1}의 추가대미지를 받았다!
qstr_Delivered_{reg1}_extr|탈것에게 {reg1}의 추가대미지를 주었다!
qstr_Delivered_{reg1}_extra|{reg1}의 추가대미지를 주었다!
qstr_Horse_received_{reg1|당신의 말이 {reg1}의 추가대미지를 받았다!
qstr_You_stumble_and_fall|뒷걸음질치다 넘어졌다!
qstr__You_re_so_tired_you| 당신은 지쳐서 움직이기 힘들어 졌습니다. (운동능력스킬, 가벼운 장비로 완화. 혹은 캠프메뉴에서 OFF)
qstr_You_are_exhausted_an|당신은 너무 지쳐서 무기를 휘두를 힘도 없습니다!
qstr_Your_stamina_is_low.|스테미나가 고갈되어 휴식이 필요합니다.
qstr_Forming_ranks.|대형 변경중.
qstr_The_placement_of_{s1|{s1}부대 {reg0} 저장됨.
qstr_The_placement_of_{s1}|{s1}부대 {reg0} 기본 진형으로 초기화.
qstr_...and_attack_enemy_|...{s1} 부대 공격!
qstr_Division_{reg0}:_ret|{reg0}부대 : {s1}부대 적들을 격파하고 귀환. 
qstr_You_unleash_a_fearso|무시무시한 고함을 질러 적들이 뒤로 물러나게 했습니다.
qstr_You_rally_your_men!_|부하들을 회복시켰습니다! (부상당한 병력 회복 {reg1} % hitpoints)
qstr__You_have_beaten_the| 당신은 옛 영웅을 쓰러트리고, 당신의 전설을 새롭게 썼다.
qstr__Bandits_strike_you_| 도적들이 분노가 담긴 일격을 받고 당신은 피를 흘리며 쓰러집니다. 그들은 당신이 죽었다고 생각합니다...
qstr__The_bandits_and_sla| 이곳은 도적들과 노예상들이 거래를 하는 곳입니다. 
qstr___You_just_killed_th| 당신은 도적무리의 주요 호위무장을 죽였습니다. 그의 몸에서 무언갈 찾았습니다.
qstr___You_have_killed_th| 당신은 도적 수장을 죽였습니다, 짐승 냄새가 진동하는 아주 못생기고 큰 사기꾼을요. 남은 것들을 뒤져보니 뭔가 유용한 게 나왔습니다.
qstr___Rising_victoriousl| 도적수장을 죽이고 나니 당신의 몸이 피로 얼룩졌습니다, 당신은 오랫동안 이어져 온 약탈의 공포를 끝냈습니다. 도적왕의 남은 물건들을 챙깁니다.
qstr__It_s_cold_and_smell| 이곳은 춥고 오래 된 냄새가 납니다, 마치 당신을 다른 시간에 있던 때로 보낸것처럼요 ...아마 로마가 세계를 지배하던 그 시기로요... 그 사람들은 이런 건물의 높은 층을 돌로 어떻게 지었을까요?^^(K키를 누르면 이야기를 끝마칩니다.)
qstr__The_pools_old_recre| 오래된 휴양실, 이쁜 방들....이 모든 것이 먼지와 덩쿨나무로 뒤덮혀 있습니다. 모든게 버려진거죠. ^^(K키를 누르면 이야기를 끝마칩니다.)
qstr__The_superstitious_s| 로마 유적지엔 항상 유령들이 떠돈다는 미신이 있습니다...^^(K키를 누르면 이야기를 끝마칩니다.)
qstr__At_your_right_hand_| 벽면에 낙서가 보입니다.^^(K키를 누르면 이야기를 끝마칩니다.)
qstr__You_have_a_sense_of| 당신은 무언가 압도적인 느낌을 받습니다, 당신이 작아지는 느낌이 듭니다. 사람들이 이곳을 지었고 그들은 모두 죽었습니다. 우리는 모두 언젠가 먼지가 될것이고 우리의 삶은 참 덧없습니다....이 세상 어느 누가 평생을 살 수 있을까요?^^(K키를 누르면 이야기를 끝마칩니다.)
qstr_Life_is_short_live_i|삶은 짧고 강렬합니다.^^(K키를 누르면 이야기를 끝마칩니다.)
qstr___You_have_killed_the| 당신은 대장을 죽였습니다, 짐승 냄새가 진동하는 아주 못생기고 큰 사기꾼을요. 남은 것들을 뒤져보니 뭔가 유용한 게 나왔습니다
qstr__The_mouth_of_a_rock| 돌벽 입구가 열려있습니다. 주변엔 온통 차가운 돌들뿐입니다, 그리고 당신이 모르는 언어로 적혀져 있는 이상한 표시들이 보입니다. 무언가 굉장하고 특별한것들이 이곳에 있을것 같습니다.^^(이벤토리 6칸 필요.) (K키를 누르면 이야기를 끝마칩니다.)
qstr__As_you_advance_you_| 안쪽에 불빛이 보입니다. 당신의 생각과 달리 이 곳은 버려진 곳이 아닐지도 모릅니다.^^(이벤토리 6칸 필요.) (K키를 누르면 이야기를 끝마칩니다.)
qstr__Faces_turn_towards_| 당신은 이곳의 있는 사람들을 보고 놀랍니다..^^(K키를 누르면 이야기를 끝마칩니다.)
qstr_The_steel_of_the_swo| 그들에게는 매가 약입니다. ^^(K키를 누르면 이야기를 끝마칩니다.)
qstr__Not_far_away_on_hil| 오래지 않아, 언덕위에서, 당신은 몇몇 고대의 돌이 원형을 이루고 있는곳을 발견했습니다. 이 곳에서 신비한 기운이 느껴집니다. 마치 켈트족의 오랜 종교가 여전히 살아남으려고 투쟁하는것처럼..^^(K키를 누르면 이야기를 끝마칩니다.)
qstr__Refugees_and_desert| 피난민들은 이곳에 자신들의 터전을 만들었습니다. 그들은 그들의 희생으로 이루어진 피와 마지막 드루이드의 보호 아래 살고 있습니다. ^^(K키를 누르면 이야기를 끝마칩니다.)
